,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,Total_Pts
528,1201,Rodrigo Bentancur,TOT,MID,7.7,0.0,0.0,0.31,0.33,0.0,0.0,0.0,0.0,0.85,0.95,0.0,0.0,0.95,0.0,0.0,0.8,0.0,1.02,0.87,0.94,1.02,0.89,1.07,0.9,10.9
529,2214,Rhys Norrington-Davies,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,757,Antwoine Hackford,SHU,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,3153,Gustavo Scarpa,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,852,Daniel Jebbison,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,838,Jaden Philogene Bidace,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,821,Thomas Mcgill,BHA,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,863,Hannibal Mejbri,MUN,MID,6.7,0.8,0.0,0.0,0.0,0.0,0.67,0.87,0.0,0.0,1.02,0.0,0.0,0.78,0.0,0.73,0.0,0.0,0.91,1.22,0.85,1.0,1.05,1.01,1.11,12.020000000000001
536,252,Tyrese Francois,FUL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,763,Jakub Moder,BHA,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,3197,Máximo Perrone,MCI,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,1468,Gonzalo Montiel,FOR,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.95,0.0,0.0,0.85,0.81,0.0,0.0,1.13,0.0,0.0,0.94,1.01,0.87,1.15,0.57,0.84,0.76,10.389999999999999
540,3205,Yasin Ayari,BHA,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,1466,Yehor Yarmoliuk,BRE,MID,6.6,0.31,0.0,0.0,0.0,0.35,0.0,0.45,0.0,0.0,0.0,0.44,0.43,0.0,0.0,0.46,0.0,0.0,0.29,0.29,0.2,0.0,0.0,0.0,0.0,3.22
542,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,2.77,0.0,0.0,0.0,1.8,0.0,2.21,0.0,0.0,2.19,0.0,0.0,0.0,2.03,1.86,0.0,2.2,0.0,2.27,2.03,2.09,1.95,2.21,1.97,27.58
543,918,Tim Krul,LUT,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.26,0.0,0.3,0.0,0.25,0.37,0.26,0.33,0.27,0.3,2.78
544,221,João Virgínia,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.21
545,1177,Oscar Bobb,MCI,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22
546,3474,Youssef Chermiti,EVE,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.23,0.0,0.0,0.25,0.0,0.26,0.0,0.28,0.0,0.3,0.3,0.29,0.25,0.31,0.3,2.98
547,235,Jean-Philippe Gbamin,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1318,Tyler Adams,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,3495,Odisseas Vlachodimos,FOR,GK,6.3,0.9,0.0,0.0,0.0,0.0,0.88,0.0,2.06,0.0,0.0,1.94,2.63,0.0,0.0,2.42,0.0,0.0,1.98,2.84,2.46,2.13,1.64,1.83,1.74,25.45
550,3360,Gavin Kilkenny,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.14,0.15,0.13,0.14,0.8400000000000001
551,1463,Kobbie Mainoo,MUN,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,3491,Murillo,FOR,MID,7.0,1.86,0.0,0.0,0.0,0.0,0.89,0.0,0.54,0.0,0.0,0.56,0.6,0.0,0.0,0.74,0.0,0.0,0.66,0.67,0.63,0.73,0.62,0.68,0.64,9.82
553,3527,Alex Matos,CHE,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1264,Malcolm Ebiowei,CRY,MID,6.6,0.8,0.0,0.0,0.89,0.0,0.0,0.66,0.0,0.0,0.51,0.0,0.35,0.0,0.0,0.0,0.43,0.0,0.3,0.33,0.22,0.27,0.25,0.27,0.24,5.52
555,1018,Saman Ghoddos,BRE,MID,6.5,1.3,0.0,0.0,0.0,1.16,0.0,1.28,0.0,0.0,0.0,1.18,1.08,0.0,0.0,1.06,0.0,0.0,0.88,0.76,0.64,0.0,0.0,0.0,0.0,9.340000000000002
556,3487,Carlos Baleba,BHA,MID,6.7,0.62,0.0,0.0,0.0,0.0,0.72,0.65,0.0,0.0,0.0,0.84,0.65,0.0,0.0,0.0,0.73,0.0,0.74,0.82,0.75,0.74,0.79,0.78,0.84,9.67
557,319,Luke Thomas,SHU,DEF,7.1,2.48,0.0,0.0,0.0,0.66,0.0,3.51,0.0,0.0,0.0,1.25,3.43,0.0,0.0,2.46,0.0,0.0,2.07,2.84,1.33,1.56,3.95,0.29,3.02,28.849999999999998
558,3478,Wilson Odobert,BUR,FOR,6.5,1.45,0.0,0.0,0.0,1.29,0.0,1.05,0.0,0.0,0.84,0.0,1.19,0.0,0.0,1.29,0.0,0.98,0.0,1.01,1.19,1.04,1.12,0.96,1.28,14.69
559,378,Tommy Doyle,WOL,MID,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.14,0.13,0.13,0.13,0.14,0.13,1.05
560,1376,Joseph Whitworth,CRY,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,915,Andrew Omobamidele,FOR,DEF,6.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
562,1224,Emiliano Marcondes,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,3480,Hannes Delcroix,BUR,DEF,6.7,2.08,0.0,0.0,0.0,2.48,0.0,3.44,0.0,0.0,0.95,0.0,2.6,0.0,0.0,3.47,0.0,2.24,0.0,1.32,2.77,1.91,1.87,1.55,3.31,29.99
564,762,Amad Diallo,MUN,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,788,Andy Lonergan,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,1379,Lewis O'Brien,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,3379,Darko Churlinov,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,3391,Glen Rea,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,862,Tim Iroegbunam,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,1321,Luis Sinisterra,BOU,MID,7.7,1.89,0.0,0.0,0.0,2.68,0.0,1.92,0.0,0.0,2.27,0.0,2.4,0.0,0.0,0.0,2.39,0.0,2.35,2.17,2.64,2.33,2.64,2.25,2.39,30.32
571,966,Konstantinos Mavropanos,WHU,DEF,7.3,0.0,0.4,0.0,0.0,0.0,0.65,0.56,0.0,0.0,0.0,0.87,0.71,0.0,0.0,0.0,0.96,0.0,0.58,0.8,0.92,0.72,0.49,0.73,0.89,9.280000000000001
572,2144,Ethan Horvath,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,3419,Jordan Amissah,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,3459,Ionuț Radu,BOU,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,3466,Matheus França,CRY,MID,7.4,0.8,0.0,0.0,1.52,0.0,0.0,1.3,0.0,0.0,1.15,0.0,0.89,0.0,0.0,0.0,0.83,0.0,0.9,0.74,0.62,0.67,0.63,0.66,0.61,11.319999999999999
576,806,Tyler Onyango,EVE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2,Matt Macey,LUT,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,232,Tom Davies,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,1068,Roméo Lavia,CHE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,3507,Mike Trésor,BUR,MID,7.0,1.29,0.0,0.0,0.0,1.48,0.0,1.58,0.0,0.0,1.26,0.0,1.88,0.0,0.0,2.02,0.0,1.48,0.0,1.44,1.91,1.49,1.61,1.37,1.89,20.700000000000003
581,3508,Nicolás Domínguez,FOR,MID,7.5,2.64,0.0,0.0,0.0,0.0,2.16,0.0,2.25,0.0,0.0,2.21,2.09,0.0,0.0,2.21,0.0,0.0,2.23,2.22,2.33,2.58,2.12,2.32,2.05,29.410000000000004
582,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.0,0.0,0.19,0.17,0.0,0.0,0.0,0.18,0.0,0.14,0.17,0.22,0.21,0.19,0.21,0.21,2.18
