,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,Total_Pts
0,1280,Erling Haaland,MCI,FOR,12.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,9.31,0.0,0.0,0.0,7.01,8.52,0.0,0.0,7.24,0.0,0.0,0.0,7.27,0.0,0.0,7.85,6.04,6.68,6.28,0.0,6.88,77.51999999999998
1,351,Mohamed Salah,LIV,MID,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,2.08,0.0,5.51,0.0,0.0,6.11,0.0,0.0,0.0,8.35,0.0,0.0,6.72,5.26,6.46,6.9,0.0,7.96,55.8
2,645,Ollie Watkins,AVL,FOR,9.3,0.0,4.81,0.0,0.0,0.0,0.0,4.95,0.0,0.0,4.97,0.0,0.0,0.0,5.36,0.0,4.53,0.0,0.0,0.0,6.16,0.0,0.0,5.06,5.73,4.65,6.0,0.0,3.17,55.39000000000001
3,21,Bukayo Saka,ARS,MID,10.4,0.0,0.0,0.0,6.1,0.0,0.0,5.18,0.0,0.0,0.0,4.76,0.0,0.0,5.03,0.0,4.55,0.0,0.0,0.0,4.67,0.0,0.0,5.22,5.16,5.21,3.3,6.07,0.0,55.25
4,13,William Saliba,ARS,DEF,9.0,0.0,0.0,0.0,6.63,0.0,0.0,5.83,0.0,0.0,0.0,3.17,0.0,0.0,5.5,0.0,5.26,0.0,0.0,0.0,4.22,0.0,0.0,6.21,5.33,4.63,2.68,6.41,0.0,55.870000000000005
5,525,Son Heung-min,TOT,MID,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,4.12,0.0,0.0,6.91,0.0,0.0,5.34,0.0,0.0,0.0,6.43,5.12,5.86,7.57,5.87,0.0,49.06
6,610,Jarrod Bowen,WHU,MID,8.8,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,5.57,0.0,4.08,0.0,0.0,4.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,4.6,3.97,4.94,4.21,3.7,4.88,0.0,49.05
7,337,Trent Alexander-Arnold,LIV,DEF,10.0,0.0,0.0,0.0,0.0,6.33,0.0,0.0,5.4,0.0,0.0,3.3,0.0,6.86,0.0,0.0,5.03,0.0,0.0,0.0,7.68,0.0,0.0,6.4,3.59,6.12,5.3,0.0,7.56,63.57
8,1175,Kieran Trippier,NEW,DEF,9.1,2.89,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,7.42,0.0,0.0,5.42,0.0,0.0,6.13,0.0,0.0,0.0,2.65,0.0,0.0,6.94,3.73,5.43,6.79,0.0,6.73,57.66
9,1320,Julián Álvarez,MCI,FOR,8.6,3.56,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,3.57,4.25,0.0,0.0,3.62,0.0,0.0,0.0,3.71,0.0,0.0,3.89,3.22,3.5,3.18,0.0,3.38,40.290000000000006
10,400,Kyle Walker,MCI,DEF,8.6,3.88,0.0,0.0,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,4.34,5.49,0.0,0.0,3.95,0.0,0.0,0.0,4.33,0.0,0.0,4.43,2.59,3.44,3.29,0.0,3.49,45.010000000000005
11,373,Ederson,MCI,GK,7.8,4.42,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,5.14,6.34,0.0,0.0,4.76,0.0,0.0,0.0,5.22,0.0,0.0,5.28,4.21,4.81,4.63,0.0,4.94,56.290000000000006
12,1275,Darwin Núñez,LIV,FOR,9.4,0.0,0.0,0.0,0.0,5.38,0.0,0.0,5.32,0.0,0.0,3.6,0.0,5.24,0.0,0.0,4.26,0.0,0.0,0.0,5.55,0.0,0.0,4.71,3.48,4.42,4.64,0.0,5.29,51.88999999999999
13,398,Rodri,MCI,MID,9.4,5.59,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,5.93,6.73,0.0,0.0,5.95,0.0,0.0,0.0,5.99,0.0,0.0,6.17,4.42,5.55,5.0,0.0,4.77,62.709999999999994
14,598,Declan Rice,ARS,MID,8.1,0.0,0.0,0.0,5.54,0.0,0.0,4.72,0.0,0.0,0.0,3.09,0.0,0.0,4.88,0.0,3.75,0.0,0.0,0.0,3.43,0.0,0.0,4.5,3.92,3.55,2.64,4.72,0.0,44.739999999999995
15,417,Marcus Rashford,MUN,MID,10.9,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,4.63,0.0,0.0,3.22,0.0,0.0,3.81,0.0,0.0,4.58,0.0,0.0,2.71,4.5,4.92,3.46,0.0,3.47,43.42
16,1247,Dominic Solanke,BOU,FOR,7.8,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,5.21,0.0,6.52,0.0,4.88,0.0,0.0,4.15,0.0,0.0,0.0,4.01,0.0,0.0,5.18,6.6,5.21,6.01,5.57,0.0,58.599999999999994
17,1435,Alexander Isak,NEW,FOR,9.0,4.32,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,5.55,0.0,0.0,3.99,0.0,0.0,5.09,0.0,0.0,0.0,3.08,0.0,0.0,5.14,3.59,3.58,5.12,0.0,5.09,48.03
18,810,Martin Ødegaard,ARS,MID,10.3,0.0,0.0,0.0,6.41,0.0,0.0,5.64,0.0,0.0,0.0,4.23,0.0,0.0,5.81,0.0,4.83,0.0,0.0,0.0,4.57,0.0,0.0,5.84,5.32,5.09,3.31,6.45,0.0,57.5
19,710,Rúben Dias,MCI,DEF,9.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,5.33,6.34,0.0,0.0,4.81,0.0,0.0,0.0,5.29,0.0,0.0,5.37,2.98,4.52,4.35,0.0,4.32,55.22999999999999
20,383,Phil Foden,MCI,MID,9.5,3.26,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,3.39,4.07,0.0,0.0,3.38,0.0,0.0,0.0,3.46,0.0,0.0,3.72,2.99,3.15,2.98,0.0,3.15,37.669999999999995
21,3421,Guglielmo Vicario,TOT,GK,7.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,4.72,0.0,4.96,0.0,0.0,4.36,0.0,0.0,5.2,0.0,0.0,3.88,0.0,0.0,0.0,5.3,4.05,4.45,5.68,4.91,0.0,51.599999999999994
22,3212,Pedro Porro,TOT,DEF,7.8,0.0,4.65,0.0,0.0,0.0,0.0,0.0,5.74,0.0,5.69,0.0,0.0,4.97,0.0,0.0,6.54,0.0,0.0,3.78,0.0,0.0,0.0,6.48,3.73,4.91,7.33,5.63,0.0,59.449999999999996
23,347,Alisson,LIV,GK,8.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,4.79,0.0,0.0,4.16,0.0,5.85,0.0,0.0,4.99,0.0,0.0,0.0,6.39,0.0,0.0,5.83,4.4,5.86,5.25,0.0,6.52,59.31999999999999
24,369,Virgil van Dijk,LIV,DEF,9.9,0.0,0.0,0.0,0.0,6.11,0.0,0.0,5.29,0.0,0.0,3.6,0.0,6.75,0.0,0.0,5.32,0.0,0.0,0.0,7.38,0.0,0.0,6.37,3.89,6.02,5.18,0.0,7.21,63.120000000000005
25,1558,André Onana,MUN,GK,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,3.23,0.0,0.0,3.22,0.0,0.0,4.71,0.0,0.0,4.83,0.0,0.0,3.23,5.09,5.85,4.0,0.0,3.75,38.42
26,8,Emiliano Martínez,AVL,GK,7.1,0.0,5.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,5.32,0.0,0.0,0.0,4.51,0.0,4.27,0.0,0.0,0.0,5.59,0.0,0.0,5.16,4.37,4.78,5.64,0.0,3.21,52.010000000000005
27,1406,Pervis Estupiñán,BHA,DEF,8.1,0.0,0.0,0.0,0.0,0.0,6.17,5.41,0.0,0.0,5.13,0.0,0.0,2.66,0.0,0.0,0.0,5.57,0.0,0.0,5.08,0.0,0.0,4.07,5.26,2.36,2.1,3.36,0.0,47.17
28,121,Nick Pope,NEW,GK,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71
29,100,Lewis Dunk,BHA,DEF,8.3,0.0,0.0,0.0,0.0,0.0,7.04,6.37,0.0,0.0,6.21,0.0,0.0,4.02,0.0,0.0,0.0,6.8,0.0,0.0,6.3,0.0,0.0,5.52,6.69,3.93,2.88,5.04,0.0,60.800000000000004
30,412,Bruno Fernandes,MUN,MID,10.7,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,6.88,0.0,0.0,3.97,0.0,0.0,5.28,0.0,0.0,5.68,0.0,0.0,3.16,5.91,6.41,3.91,0.0,3.95,55.969999999999985
31,505,James Ward-Prowse,WHU,MID,8.4,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,4.02,0.0,3.19,0.0,0.0,2.93,0.0,3.35,0.0,0.0,0.0,0.0,0.0,3.48,3.64,3.78,3.06,2.79,3.33,0.0,37.92
32,719,Joachim Andersen,CRY,DEF,7.8,0.0,0.0,0.0,1.86,0.0,0.0,5.53,0.0,0.0,2.35,0.0,0.0,0.0,0.0,2.94,0.0,0.0,3.78,0.0,4.42,0.0,0.0,2.17,4.93,2.5,3.91,3.38,0.0,37.77
33,93,Ben White,ARS,DEF,9.2,0.0,0.0,0.0,6.49,0.0,0.0,5.5,0.0,0.0,0.0,3.06,0.0,0.0,4.77,0.0,4.2,0.0,0.0,0.0,3.13,0.0,0.0,5.02,4.0,3.65,1.99,5.48,0.0,47.290000000000006
34,483,Aaron Ramsdale,ARS,GK,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.27,0.0,0.24,0.0,0.0,0.0,0.25,0.0,0.0,0.37,5.4,0.32,0.29,0.4,0.0,7.740000000000001
35,662,Callum Wilson,NEW,FOR,9.1,0.55,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,3.44,0.0,0.0,2.46,0.0,0.0,3.26,0.0,0.0,0.0,1.94,0.0,0.0,3.51,2.51,2.55,3.39,0.0,3.26,29.15
36,72,Pascal Groß,BHA,MID,8.2,0.0,0.0,0.0,0.0,0.0,6.48,5.68,0.0,0.0,5.73,0.0,0.0,4.17,0.0,0.0,0.0,5.96,0.0,0.0,6.03,0.0,0.0,4.95,5.84,3.69,3.11,4.46,0.0,56.1
37,1260,Kaoru Mitoma,BHA,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.67,0.0,0.0,0.0,4.18,0.0,0.0,4.12,0.0,0.0,3.61,4.11,2.88,3.02,3.42,0.0,27.68
38,20,Gabriel Dos Santos,ARS,DEF,9.3,0.0,0.0,0.0,6.95,0.0,0.0,5.74,0.0,0.0,0.0,3.37,0.0,0.0,5.57,0.0,5.07,0.0,0.0,0.0,3.93,0.0,0.0,6.11,5.01,4.47,2.33,6.41,0.0,54.959999999999994
39,1097,Evan Ferguson,BHA,FOR,7.8,0.0,0.0,0.0,0.0,0.0,3.78,3.21,0.0,0.0,3.14,0.0,0.0,2.4,0.0,0.0,0.0,2.54,0.0,0.0,2.29,0.0,0.0,2.06,2.26,1.49,1.66,1.77,0.0,26.599999999999998
40,3382,Dominik Szoboszlai,LIV,MID,9.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,3.27,0.0,0.0,2.46,0.0,3.17,0.0,0.0,2.68,0.0,0.0,0.0,3.46,0.0,0.0,3.08,2.3,3.08,2.75,0.0,3.33,33.2
41,377,Oleksandr Zinchenko,ARS,DEF,8.8,0.0,0.0,0.0,6.81,0.0,0.0,5.49,0.0,0.0,0.0,3.36,0.0,0.0,5.04,0.0,3.67,0.0,0.0,0.0,3.06,0.0,0.0,4.66,3.77,3.39,1.94,4.74,0.0,45.93
42,1439,Manuel Akanji,MCI,DEF,9.2,3.64,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,3.31,4.69,0.0,0.0,3.06,0.0,0.0,0.0,3.67,0.0,0.0,3.88,2.26,3.25,2.69,0.0,2.88,37.97
43,397,Cole Palmer,CHE,MID,6.5,5.91,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,5.77,0.0,0.0,0.0,4.54,3.05,0.0,0.0,4.83,0.0,0.0,0.0,4.06,4.27,3.56,5.26,0.0,4.64,49.68
44,224,Anthony Gordon,NEW,MID,7.8,3.56,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,5.02,0.0,0.0,3.62,0.0,0.0,4.53,0.0,0.0,0.0,2.87,0.0,0.0,4.59,3.43,3.45,4.45,0.0,4.29,43.220000000000006
45,327,James Maddison,TOT,MID,9.3,0.0,0.63,0.0,0.0,0.0,0.0,0.0,5.2,0.0,4.99,0.0,0.0,4.43,0.0,0.0,5.07,0.0,0.0,3.9,0.0,0.0,0.0,4.91,3.6,4.25,5.63,4.68,0.0,47.29
46,3231,Moussa Diaby,AVL,MID,8.1,0.0,2.17,0.0,0.0,0.0,0.0,1.97,0.0,0.0,2.02,0.0,0.0,0.0,2.23,0.0,1.83,0.0,0.0,0.0,2.42,0.0,0.0,2.11,2.29,2.02,2.47,0.0,1.4,22.929999999999996
47,1197,Luis Díaz,LIV,MID,9.6,0.0,0.0,0.0,0.0,3.9,0.0,0.0,3.77,0.0,0.0,2.87,0.0,3.93,0.0,0.0,3.29,0.0,0.0,0.0,4.19,0.0,0.0,3.38,2.82,3.35,3.43,0.0,3.84,38.769999999999996
48,35,Matty Cash,AVL,DEF,7.7,0.0,1.79,0.0,0.0,0.0,0.0,1.62,0.0,0.0,1.82,0.0,0.0,0.0,1.77,0.0,1.49,0.0,0.0,0.0,2.14,0.0,0.0,2.13,1.7,1.65,2.33,0.0,0.82,19.259999999999998
49,88,Alexis Mac Allister,LIV,MID,8.9,0.0,0.0,0.0,0.0,2.33,0.0,0.0,3.21,0.0,0.0,2.41,0.0,2.98,0.0,0.0,2.56,0.0,0.0,0.0,3.33,0.0,0.0,2.98,2.12,3.12,2.61,0.0,3.35,31.000000000000004
50,895,Bryan Mbeumo,BRE,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.09,4.54,4.33,0.0,11.629999999999999
51,396,Gabriel Jesus,ARS,FOR,10.0,0.0,0.0,0.0,5.03,0.0,0.0,4.42,0.0,0.0,0.0,4.14,0.0,0.0,4.25,0.0,4.12,0.0,0.0,0.0,4.05,0.0,0.0,4.53,4.68,4.56,2.95,5.41,0.0,48.14
52,469,Fabian Schär,NEW,DEF,8.7,3.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,6.28,0.0,0.0,4.64,0.0,0.0,5.14,0.0,0.0,0.0,1.98,0.0,0.0,5.92,2.79,4.47,6.01,0.0,5.81,48.81
53,2079,Pau Torres,AVL,DEF,8.1,0.0,4.77,0.0,0.0,0.0,0.0,3.6,0.0,0.0,5.49,0.0,0.0,0.0,4.29,0.0,3.94,0.0,0.0,0.0,5.92,0.0,0.0,5.08,3.53,4.68,5.61,0.0,1.54,48.449999999999996
54,1359,Levi Colwill,CHE,DEF,7.5,4.52,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,4.58,0.0,0.0,0.0,3.71,1.47,0.0,0.0,2.98,0.0,0.0,0.0,2.69,2.81,2.07,3.99,0.0,3.1,34.02
55,1072,Cristian Romero,TOT,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,1.3,0.0,0.0,5.36,0.0,0.0,3.67,0.0,0.0,0.0,5.98,3.26,4.71,6.62,5.14,0.0,36.51
56,387,Nathan Aké,MCI,DEF,8.9,3.19,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,3.55,4.63,0.0,0.0,3.38,0.0,0.0,0.0,3.84,0.0,0.0,3.57,2.51,3.1,2.84,0.0,3.36,38.980000000000004
57,376,John Stones,MCI,DEF,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,3.31,4.6,0.0,0.0,3.16,0.0,0.0,0.0,3.5,0.0,0.0,3.5,2.49,3.01,2.99,0.0,3.25,32.32
58,2038,Nicolas Jackson,CHE,FOR,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,2.0,2.27,0.0,0.0,3.66,0.0,0.0,0.0,3.07,3.14,2.39,3.61,0.0,3.33,25.020000000000003
59,1900,Cody Gakpo,LIV,FOR,9.6,0.0,0.0,0.0,0.0,3.19,0.0,0.0,2.87,0.0,0.0,2.18,0.0,2.63,0.0,0.0,1.95,0.0,0.0,0.0,2.64,0.0,0.0,2.13,1.79,2.11,2.29,0.0,2.53,26.31
60,48,Ezri Konsa,AVL,DEF,7.9,0.0,4.82,0.0,0.0,0.0,0.0,3.62,0.0,0.0,5.48,0.0,0.0,0.0,4.21,0.0,4.01,0.0,0.0,0.0,5.74,0.0,0.0,5.33,3.6,4.8,5.74,0.0,1.61,48.96
61,1198,Bruno Guimarães,NEW,MID,8.4,3.6,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,5.22,0.0,0.0,4.27,0.0,0.0,4.51,0.0,0.0,0.0,2.61,0.0,0.0,4.34,2.96,3.65,4.49,0.0,4.36,43.2
62,394,Kevin De Bruyne,MCI,MID,10.9,2.53,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,3.66,5.28,0.0,0.0,3.73,0.0,0.0,0.0,3.81,0.0,0.0,4.24,3.01,3.66,3.27,0.0,3.22,40.37
63,425,Luke Shaw,MUN,DEF,8.8,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,4.81,0.0,0.0,1.93,0.0,0.0,4.08,0.0,0.0,3.96,0.0,0.0,0.9,4.37,5.2,2.41,0.0,1.86,34.31
64,2405,Axel Disasi,CHE,DEF,8.4,4.02,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,4.35,0.0,0.0,0.0,3.86,1.36,0.0,0.0,2.44,0.0,0.0,0.0,2.78,2.44,1.68,3.93,0.0,2.96,31.28
65,1364,Lisandro Martínez,MUN,DEF,8.5,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,4.37,0.0,0.0,1.98,0.0,0.0,3.68,0.0,0.0,3.65,0.0,0.0,0.89,3.84,4.85,2.29,0.0,1.86,32.68
66,46,Douglas Luiz,AVL,MID,8.0,0.0,5.25,0.0,0.0,0.0,0.0,4.2,0.0,0.0,5.11,0.0,0.0,0.0,4.61,0.0,4.32,0.0,0.0,0.0,5.52,0.0,0.0,4.96,4.18,5.13,5.04,0.0,2.77,51.09
67,230,Richarlison,TOT,FOR,8.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,5.41,0.0,4.47,0.0,0.0,4.29,0.0,0.0,4.4,0.0,0.0,3.57,0.0,0.0,0.0,4.11,3.41,3.86,5.07,3.91,0.0,47.120000000000005
68,399,Raheem Sterling,CHE,MID,8.7,4.25,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,3.95,0.0,0.0,0.0,3.12,2.36,0.0,0.0,3.63,0.0,0.0,0.0,3.06,3.14,2.59,3.73,0.0,3.33,36.129999999999995
69,167,Thiago Silva,CHE,DEF,8.5,5.35,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,5.45,0.0,0.0,0.0,4.69,1.92,0.0,0.0,3.14,0.0,0.0,0.0,3.58,3.18,2.17,5.25,0.0,4.04,40.56
70,42,Jack Grealish,MCI,MID,9.2,2.53,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,1.87,2.14,0.0,0.0,2.03,0.0,0.0,0.0,2.05,0.0,0.0,2.28,1.83,2.04,1.99,0.0,2.0,23.029999999999998
71,464,Miguel Almirón,NEW,MID,8.5,3.06,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,3.75,0.0,0.0,2.79,0.0,0.0,3.41,0.0,0.0,0.0,2.34,0.0,0.0,3.42,2.64,2.66,3.54,0.0,3.36,33.78
72,182,Eberechi Eze,CRY,MID,8.2,0.0,0.0,0.0,4.1,0.0,0.0,5.55,0.0,0.0,4.21,0.0,0.0,0.0,0.0,4.77,0.0,0.0,4.52,0.0,5.04,0.0,0.0,4.47,5.31,4.28,4.63,4.86,0.0,51.74
73,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,16,Martinelli,ARS,MID,10.2,0.0,0.0,0.0,4.32,0.0,0.0,3.86,0.0,0.0,0.0,3.5,0.0,0.0,3.67,0.0,3.55,0.0,0.0,0.0,3.58,0.0,0.0,3.9,3.91,3.76,2.65,4.58,0.0,41.279999999999994
75,959,João Pedro,BHA,FOR,7.7,0.0,0.0,0.0,0.0,0.0,5.14,4.13,0.0,0.0,3.71,0.0,0.0,3.33,0.0,0.0,0.0,3.6,0.0,0.0,3.59,0.0,0.0,3.16,3.45,2.52,2.59,2.87,0.0,38.089999999999996
76,1283,Sven Botman,NEW,DEF,8.6,3.17,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,6.14,0.0,0.0,4.62,0.0,0.0,5.06,0.0,0.0,0.0,2.02,0.0,0.0,6.0,2.87,4.63,5.87,0.0,5.76,48.9
77,3,Bernd Leno,FUL,GK,6.8,4.03,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,4.71,0.0,0.0,4.58,0.0,0.0,4.15,0.0,0.0,0.0,4.24,0.0,0.0,4.48,4.9,4.12,5.31,4.78,0.0,50.18000000000001
78,872,David Raya,ARS,GK,7.3,0.0,0.0,0.0,5.99,0.0,0.0,5.53,0.0,0.0,0.0,4.64,0.0,0.0,5.21,0.0,5.37,0.0,0.0,0.0,4.8,0.0,0.0,5.83,0.0,5.09,4.24,6.22,0.0,52.92000000000001
79,371,Andrew Robertson,LIV,DEF,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,1.07,0.0,4.14,0.0,0.0,4.31,0.0,0.0,0.0,6.45,0.0,0.0,5.52,3.01,5.25,4.28,0.0,6.48,41.42
80,975,Marc Guéhi,CRY,DEF,8.0,0.0,0.0,0.0,1.82,0.0,0.0,5.47,0.0,0.0,2.3,0.0,0.0,0.0,0.0,2.88,0.0,0.0,3.97,0.0,4.64,0.0,0.0,2.09,5.06,2.49,4.11,3.4,0.0,38.23
81,149,Ben Chilwell,CHE,DEF,8.5,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,2.94,0.0,0.0,0.0,2.88,1.6,0.0,0.0,3.16,0.0,0.0,0.0,2.78,2.91,2.06,3.22,0.0,2.47,26.049999999999994
82,392,Bernardo Silva,MCI,MID,8.3,3.26,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,3.24,4.13,0.0,0.0,3.03,0.0,0.0,0.0,3.27,0.0,0.0,3.52,2.61,2.79,2.69,0.0,2.74,35.38
83,236,Jordan Pickford,EVE,GK,7.0,0.0,4.21,0.0,0.0,0.0,0.0,3.97,0.0,0.0,3.91,0.0,0.0,3.15,0.0,0.0,0.0,0.0,4.64,0.0,3.95,0.0,0.0,4.5,3.91,3.57,4.26,0.0,3.53,43.599999999999994
84,1105,Hwang Hee-chan,WOL,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,2.76,0.0,0.0,3.56,0.0,0.0,0.0,0.0,4.77,0.0,3.32,4.35,4.4,3.27,3.77,0.0,31.22
85,76,Dan Burn,NEW,DEF,8.5,2.69,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,5.68,0.0,0.0,4.11,0.0,0.0,4.69,0.0,0.0,0.0,2.0,0.0,0.0,5.39,2.7,4.04,5.29,0.0,5.01,44.37
86,1638,Joško Gvardiol,MCI,DEF,9.3,2.79,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0,3.15,4.47,0.0,0.0,3.12,0.0,0.0,0.0,3.37,0.0,0.0,3.41,2.41,2.85,2.83,0.0,3.16,36.07000000000001
87,152,Mason Mount,MUN,MID,8.7,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.61,0.0,0.0,1.27,0.0,0.0,1.44,0.0,0.0,1.64,0.0,0.0,1.12,1.54,1.65,1.37,0.0,1.37,15.100000000000001
88,1411,Casemiro,MUN,MID,8.1,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,5.37,0.0,0.0,3.32,0.0,0.0,4.37,0.0,0.0,4.42,0.0,0.0,2.8,4.66,5.06,3.45,0.0,3.77,43.25000000000001
89,4,Eddie Nketiah,ARS,FOR,7.6,0.0,0.0,0.0,1.02,0.0,0.0,1.18,0.0,0.0,0.0,1.13,0.0,0.0,1.14,0.0,1.11,0.0,0.0,0.0,1.11,0.0,0.0,1.42,1.4,1.41,1.01,1.7,0.0,13.629999999999999
90,171,Reece James,CHE,DEF,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,70,Solly March,BHA,MID,8.1,0.0,0.0,0.0,0.0,0.0,2.28,4.2,0.0,0.0,4.06,0.0,0.0,3.28,0.0,0.0,0.0,3.13,0.0,0.0,3.18,0.0,0.0,2.75,2.93,1.92,2.13,2.25,0.0,32.11
92,633,Diogo Jota,LIV,MID,9.1,0.0,0.0,0.0,0.0,3.19,0.0,0.0,3.52,0.0,0.0,2.48,0.0,3.21,0.0,0.0,2.39,0.0,0.0,0.0,3.41,0.0,0.0,2.86,2.11,2.53,2.92,0.0,3.44,32.059999999999995
93,348,Taiwo Awoniyi,FOR,FOR,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,1.37,0.0,1.98,0.0,0.0,3.32,0.0,0.0,0.0,2.56,0.0,0.0,2.89,2.62,3.1,3.04,3.33,0.0,27.010000000000005
94,646,Kai Havertz,ARS,MID,9.2,0.0,0.0,0.0,3.92,0.0,0.0,3.5,0.0,0.0,0.0,3.16,0.0,0.0,3.27,0.0,3.1,0.0,0.0,0.0,3.15,0.0,0.0,3.47,3.49,3.4,2.47,3.98,0.0,36.90999999999999
95,813,Moisés Caicedo,CHE,MID,8.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,3.69,0.0,0.0,0.0,3.85,2.17,0.0,0.0,2.61,0.0,0.0,0.0,2.77,2.65,2.32,3.18,0.0,3.18,32.73
