,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,Total_Pts
519,507,Fraser Forster,TOT,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.15,0.04,0.23,0.14,0.0,0.77
520,198,Jaïro Riedewald,CRY,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.19,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.1600000000000001
521,75,Steven Alzate,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,38,Kortney Hause,AVL,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,3472,Alex Scott,BOU,MID,6.5,0.0,0.0,1.38,0.0,0.0,1.11,0.0,1.03,0.0,0.0,1.1,0.0,0.0,0.0,1.1,0.0,1.05,0.86,1.16,0.0,0.94,0.0,1.14,0.23,0.99,12.090000000000002
524,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,3465,Amadou Diallo,NEW,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,3481,Deivid Washington,CHE,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,878,Shandon Baptiste,BRE,MID,6.5,0.0,0.0,0.0,0.38,0.0,0.41,0.0,0.0,0.49,0.0,0.44,0.0,0.0,0.56,0.0,0.0,0.5,0.0,0.44,0.0,0.48,0.0,0.51,0.0,0.46,4.67
528,3162,David Datro Fofana,BUR,FOR,6.9,3.19,0.0,0.0,3.88,0.0,0.0,0.0,3.77,0.0,0.0,2.9,0.0,0.0,3.35,0.0,0.0,3.35,0.0,2.96,0.0,3.66,0.0,3.0,0.0,3.88,33.940000000000005
529,682,Thiago Alcántara,LIV,MID,7.7,0.2,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.83,0.0,0.65,0.0,0.0,0.55,0.0,0.13,0.52,0.57,0.0,0.59,0.0,0.54,0.43,0.61,6.43
530,694,Bertrand Traoré,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,683,Arijanet Muric,BUR,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.16,0.0,0.18,0.0,0.0,0.0,0.22,0.77
532,671,Brandon Austin,TOT,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,663,Ryan Fraser,NEW,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,524,Michael Obafemi,BUR,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,1034,Kaide Gordon,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,586,Darren Randolph,BOU,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,553,Ryan Sessegnon,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,549,Tanguy Ndombele,TOT,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,2261,Nathan Fraser,WOL,FOR,6.5,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.34,0.0,0.0,1.32,0.0,0.0,0.82,0.0,0.0,0.13,0.59,0.65,0.0,0.47,0.0,0.57,0.45,0.49,8.120000000000001
541,532,Japhet Tanganga,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,529,Dele Alli,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.21,0.02,0.15,0.76
543,3393,Elliot Thorpe,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,3205,Yasin Ayari,BHA,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1319,Moussa Niakhate,FOR,DEF,6.6,0.58,0.0,0.0,0.88,0.0,1.06,0.0,1.12,0.0,0.0,0.0,0.0,0.71,1.26,0.0,0.0,0.97,0.0,0.74,0.0,1.23,0.0,1.09,0.0,1.24,10.879999999999999
546,3586,Michael Ndiweni,NEW,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,958,Will Hughes,CRY,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.05,0.0,0.0,0.92,0.0,0.0,0.0,0.92,0.0,0.95,0.63,0.81,0.0,0.79,0.0,0.76,0.23,0.64,8.68
548,3427,Omari Forson,MUN,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.67,0.0,0.76,0.0,0.0,0.62,0.0,0.42,0.69,0.86,0.0,0.61,0.0,0.54,0.43,0.56,6.84
549,2226,Ivo Grbić,SHU,GK,6.2,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,2.69,0.0,3.67,0.0,3.32,0.0,0.0,4.79,2.38,3.14,0.0,4.49,0.0,3.77,1.02,3.8,37.230000000000004
550,1358,Thomas Strakosha,BRE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,3563,Ryan One,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2,Matt Macey,LUT,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,3662,Noha Lemina,WOL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1318,Tyler Adams,BOU,MID,7.0,0.0,0.0,0.44,0.0,0.0,0.84,0.0,0.99,0.0,0.0,1.19,0.0,0.0,0.0,1.2,0.0,1.19,0.95,1.27,0.0,1.11,0.0,1.2,0.25,1.17,11.799999999999999
555,252,Tyrese Francois,FUL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,730,Facundo Pellistri,MUN,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,763,Jakub Moder,BHA,MID,6.7,1.15,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,0.0,0.51,0.0,0.0,0.45,0.0,0.0,0.12,0.28,0.54,0.09,0.51,0.08,0.48,0.42,0.49,6.280000000000001
558,2165,Santiago Bueno,WOL,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.98,0.0,0.0,1.1,0.0,0.0,0.99,0.0,0.0,0.19,1.0,1.27,0.0,0.49,0.0,1.21,0.76,0.53,9.25
559,3283,Daiki Hashioka,LUT,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,3664,Enes Ünal,BOU,FOR,7.1,0.0,0.0,1.13,0.0,0.0,0.6,0.0,0.57,0.0,0.0,0.62,0.0,0.0,0.0,0.64,0.0,0.65,0.55,0.68,0.0,0.58,0.0,0.71,0.14,0.65,7.52
561,356,Loris Karius,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,640,Adama Traoré,FUL,MID,7.3,0.0,0.0,0.0,0.82,0.0,0.84,0.0,0.87,0.0,0.0,0.91,0.0,0.0,0.87,0.0,0.0,0.23,0.07,1.02,0.0,0.99,0.0,0.86,0.64,1.12,9.240000000000002
563,197,Cheikhou Kouyaté,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.14,0.29000000000000004
564,1308,Giulian Biancone,FOR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2042,Fodé Ballo-Touré,FUL,DEF,6.6,0.0,0.0,0.0,0.26,0.0,0.32,0.0,0.38,0.0,0.0,0.36,0.0,0.0,0.42,0.0,0.0,0.08,0.03,0.44,0.0,0.38,0.0,0.3,0.22,0.49,3.6799999999999997
566,885,Josh Dasilva,BRE,MID,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,597,Ben Johnson,WHU,DEF,7.2,1.19,0.0,0.0,0.0,0.92,0.78,0.0,0.97,0.0,0.0,1.03,0.0,0.0,1.15,0.0,0.0,0.97,0.0,0.84,0.0,0.81,0.0,1.37,0.0,0.55,10.579999999999998
568,3431,Yasser Larouci,SHU,DEF,6.8,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.45,0.0,1.4,0.0,0.94,0.0,0.0,2.0,0.61,0.75,0.0,1.65,0.0,1.21,0.27,1.23,11.969999999999999
569,9,Emile Smith Rowe,ARS,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.68,0.0,0.46,0.0,0.0,0.47,0.0,0.0,0.11,0.49,0.5,0.0,0.59,0.0,0.46,0.37,0.52,5.049999999999999
570,762,Amad Diallo,MUN,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.34,0.0,0.0,0.23,0.0,0.15,0.25,0.29,0.0,0.22,0.0,0.21,0.17,0.0,2.41
571,863,Hannibal Mejbri,MUN,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,3217,Lewis Miley,NEW,MID,6.5,0.0,1.22,0.0,0.0,0.0,1.63,0.0,1.65,0.0,0.0,1.57,0.0,0.0,1.88,0.0,0.0,0.93,1.36,1.76,0.0,1.34,0.0,1.13,0.6,0.84,15.909999999999998
573,229,André Gomes,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.48,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.51,0.56,0.46,0.55,0.0,0.56,0.0,0.64,0.05,0.48,5.26
574,3491,Murillo,FOR,MID,7.0,2.07,0.0,0.0,2.24,0.0,2.24,0.0,2.17,0.0,0.0,0.0,0.0,2.08,2.07,0.0,0.0,2.09,0.0,1.95,0.0,2.38,0.0,2.13,0.0,2.03,23.45
575,1245,Ryan Christie,BOU,MID,6.7,0.0,0.0,4.01,0.0,0.0,3.11,0.0,3.22,0.0,0.0,3.07,0.0,0.0,0.0,2.98,0.0,2.92,2.31,3.0,0.0,2.55,0.0,2.98,0.62,3.05,33.82
576,526,Matt Doherty,WOL,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.45,0.0,0.0,1.49,0.0,0.0,1.2,0.0,0.0,0.22,1.2,1.62,0.0,0.63,0.0,1.45,0.94,0.7,11.879999999999999
577,453,Emil Krafth,NEW,DEF,6.7,0.0,0.31,0.0,0.0,0.0,0.4,0.0,0.39,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3800000000000001
578,862,Tim Iroegbunam,AVL,MID,6.6,0.32,0.0,0.0,0.0,0.3,0.34,0.0,0.0,0.29,0.0,0.42,0.0,0.0,0.32,0.0,0.0,0.42,0.0,0.4,0.0,0.36,0.0,0.35,0.0,0.4,3.92
579,2139,Gio Reyna,FOR,MID,7.4,0.24,0.0,0.0,0.44,0.0,0.46,0.0,0.55,0.0,0.0,0.0,0.0,0.59,0.73,0.0,0.0,0.7,0.0,0.57,0.0,0.8,0.0,0.72,0.0,0.69,6.49
580,1250,Fabio Vieira,ARS,MID,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.82,0.0,0.6,0.0,0.0,0.63,0.0,0.0,0.15,0.66,0.58,0.0,0.67,0.0,0.61,0.5,0.7,6.44
581,1387,Chris Richards,CRY,DEF,7.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,3.37,0.0,0.0,1.96,0.0,0.0,0.0,1.93,0.0,3.87,2.01,3.18,0.0,2.9,0.0,3.31,0.79,2.86,29.49
582,3666,Maxime Estève,BUR,DEF,6.7,2.21,0.0,0.0,2.98,0.0,1.17,0.0,3.04,0.0,0.0,1.75,0.0,0.0,1.96,0.0,0.0,2.44,0.0,1.24,0.0,1.95,0.0,1.14,0.0,2.68,22.56
583,1074,Lewis Dobbin,EVE,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.19,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02
584,915,Andrew Omobamidele,FOR,DEF,6.8,1.42,0.0,0.0,2.59,0.0,2.8,0.0,2.64,0.0,0.0,0.0,0.0,1.4,2.7,0.0,0.0,2.04,0.0,1.41,0.0,2.71,0.0,2.07,0.0,2.36,24.14
585,806,Tyler Onyango,EVE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,265,Tom Cairney,FUL,MID,6.7,0.0,0.0,0.0,0.58,0.0,0.6,0.0,0.63,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.17,0.06,0.77,0.0,0.74,0.0,0.68,0.49,0.8,6.86
587,3209,Felipe,FOR,DEF,6.7,0.76,0.0,0.0,1.25,0.0,1.31,0.0,1.34,0.0,0.0,0.0,0.0,0.81,1.5,0.0,0.0,1.04,0.0,0.8,0.0,1.42,0.0,1.18,0.0,1.41,12.820000000000002
588,1224,Emiliano Marcondes,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,3419,Jordan Amissah,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,3415,Ismaila Cheick Coulibaly,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,3409,Allan Campbell,LUT,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,3408,James Shea,LUT,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,3407,Aribim Pepple,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,3404,Dan Potts,LUT,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.28,0.0,0.29,0.8900000000000001
595,3392,Louie Watson,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,1309,Alexander Mighten,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,3391,Glen Rea,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,3389,Luke Freeman,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,3379,Darko Churlinov,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,3375,Denis Franchi,BUR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,3374,Samuel Bastien,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,3360,Gavin Kilkenny,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,1346,Stefan Bajcetic,LIV,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.28,0.0,0.08,0.3,0.31,0.0,0.37,0.0,0.29,0.24,0.3,2.3600000000000003
604,419,Donny van de Beek,MUN,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,1466,Yehor Yarmoliuk,BRE,MID,6.6,0.0,0.0,0.0,0.24,0.0,0.29,0.0,0.0,0.36,0.0,0.38,0.0,0.0,0.47,0.0,0.0,0.4,0.0,0.36,0.0,0.41,0.0,0.36,0.0,0.4,3.67
606,3508,Nicolás Domínguez,FOR,MID,7.5,1.45,0.0,0.0,3.18,0.0,3.14,0.0,2.84,0.0,0.0,0.0,0.0,2.77,2.87,0.0,0.0,2.58,0.0,2.38,0.0,2.79,0.0,3.08,0.0,2.57,29.65
607,1223,Mark Travers,BOU,GK,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,3213,Hamed Junior Traorè,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,1861,Sofyan Amrabat,MUN,MID,7.3,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.74,0.0,0.68,0.0,0.0,0.38,0.0,0.24,0.38,0.41,0.0,0.28,0.0,0.21,0.15,0.25,4.7
610,1321,Luis Sinisterra,BOU,MID,7.7,0.0,0.0,1.82,0.0,0.0,1.45,0.0,1.5,0.0,0.0,1.54,0.0,0.0,0.0,1.55,0.0,1.36,1.16,1.54,0.0,1.1,0.0,1.54,0.3,1.33,16.189999999999998
611,1246,Lewis Cook,BOU,MID,6.7,0.0,0.0,2.74,0.0,0.0,2.22,0.0,2.34,0.0,0.0,2.08,0.0,0.0,0.0,2.06,0.0,2.03,1.59,2.02,0.0,1.87,0.0,2.04,0.43,2.09,23.51
612,3595,Sydie Peck,SHU,MID,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,3451,Alex Murphy,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,918,Tim Krul,LUT,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,1450,Boubacar Traoré,WOL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.35,0.0,0.0,0.43,0.0,0.0,0.32,0.0,0.0,0.08,0.33,0.31,0.0,0.45,0.0,0.26,0.22,0.26,3.2700000000000005
616,3151,Facundo Buonanotte,BHA,MID,7.0,3.46,0.0,0.0,0.0,0.0,0.0,2.62,0.0,2.48,0.0,1.91,0.0,0.0,2.05,0.0,0.0,0.49,1.01,2.31,0.38,2.23,0.37,1.98,1.7,2.22,25.209999999999997
617,3201,Daniel Bentley,WOL,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15
618,3452,Ben Parkinson,NEW,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,1004,Nuno Tavares,FOR,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,1266,Rodrigo Muniz,FUL,FOR,6.7,0.0,0.0,0.0,3.99,0.0,3.45,0.0,3.3,0.0,0.0,3.11,0.0,0.0,3.06,0.0,0.0,0.73,0.23,3.19,0.0,3.12,0.0,2.63,2.05,3.33,32.190000000000005
621,3527,Alex Matos,CHE,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
