,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,Total_Pts
0,397,Cole Palmer,CHE,MID,6.5,0.0,6.25,0.0,0.0,0.0,4.65,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,4.68,0.0,0.0,2.08,0.0,5.8,0.0,4.9,5.26,0.0,5.63,4.14,1.7,3.98,6.06,4.95,4.92,5.52,78.11
1,13,William Saliba,ARS,DEF,9.0,0.0,3.27,0.0,0.0,5.73,0.0,5.81,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,6.14,0.0,5.51,0.0,0.0,2.75,0.0,2.47,6.2,0.0,3.48,0.0,3.99,5.44,0.91,2.99,5.44,4.14,0.95,5.94,75.57
2,645,Ollie Watkins,AVL,FOR,9.3,5.11,0.0,0.0,0.0,5.46,0.0,4.47,0.0,0.0,0.0,0.0,6.16,0.0,0.0,4.75,0.0,0.0,0.0,5.79,0.0,0.0,0.0,3.1,6.02,0.0,3.12,5.5,0.0,3.65,6.03,1.21,5.34,4.19,4.73,0.42,4.26,79.31
3,398,Rodri,MCI,MID,9.4,0.0,0.0,6.15,6.74,0.0,0.0,6.05,0.0,0.0,6.36,0.0,6.02,0.0,0.0,0.0,5.91,0.0,0.0,4.54,0.0,0.0,0.0,0.27,5.19,0.0,4.92,5.76,0.0,6.35,5.14,1.02,5.89,6.33,5.74,4.07,6.56,99.00999999999999
4,369,Virgil van Dijk,LIV,DEF,9.9,0.0,3.73,0.0,7.2,0.0,0.0,5.61,0.0,0.0,0.0,7.36,0.0,0.0,0.0,6.32,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.3,4.92,0.0,7.07,4.93,0.0,6.45,2.43,4.7,6.22,4.48,3.84,4.04,6.87,90.12000000000002
5,21,Bukayo Saka,ARS,MID,10.4,0.0,5.11,0.0,0.0,5.59,0.0,5.07,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,5.26,0.0,5.36,0.0,0.0,3.19,0.0,3.44,6.07,0.0,4.33,0.0,5.0,4.84,1.07,4.65,5.99,4.52,1.12,5.78,81.42999999999999
6,72,Pascal Groß,BHA,MID,8.2,6.46,0.0,0.0,4.63,0.0,0.0,0.0,6.62,0.0,0.0,0.0,6.62,0.0,0.0,5.81,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0.21,3.83,5.63,0.0,4.42,0.0,6.23,5.51,0.8,5.62,4.49,4.97,3.21,5.99,87.69999999999997
7,3212,Pedro Porro,TOT,DEF,7.8,6.15,0.0,0.0,5.08,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,3.81,0.0,5.05,0.0,0.0,7.56,6.2,0.0,6.68,0.0,3.79,3.04,0.78,3.91,2.79,7.38,3.31,6.72,85.95
8,100,Lewis Dunk,BHA,DEF,8.3,6.19,0.0,0.0,3.94,0.0,0.0,0.0,6.86,0.0,0.0,0.0,6.39,0.0,0.0,5.49,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.19,2.74,5.2,0.0,4.28,0.0,6.34,5.13,0.74,5.51,4.65,4.3,2.94,5.47,82.99000000000002
9,383,Phil Foden,MCI,MID,9.5,0.0,0.0,3.83,5.25,0.0,0.0,4.05,0.0,0.0,4.58,0.0,4.05,0.0,0.0,0.0,4.06,0.0,0.0,3.4,0.0,0.0,0.0,0.18,3.53,0.0,3.7,3.9,0.0,4.86,3.93,0.7,4.32,4.83,4.06,2.8,5.29,71.32000000000001
10,1247,Dominic Solanke,BOU,FOR,7.8,0.0,6.8,0.0,5.03,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,5.24,0.0,1.31,6.66,3.28,0.0,1.19,0.0,5.94,5.48,0.0,5.32,0.64,5.54,4.32,3.0,5.35,3.93,5.53,2.14,4.56,89.80999999999999
11,1256,Jan Paul van Hecke,BHA,DEF,6.7,5.97,0.0,0.0,3.39,0.0,0.0,0.0,6.44,0.0,0.0,0.0,5.85,0.0,0.0,4.91,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.15,2.14,4.65,0.0,3.45,0.0,5.82,4.48,0.59,4.88,3.79,3.68,2.35,4.91,73.58
12,610,Jarrod Bowen,WHU,MID,8.8,0.0,4.49,0.0,0.0,4.2,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,4.71,4.17,0.0,0.0,0.0,5.01,0.0,0.0,0.0,2.79,3.81,4.69,0.0,4.19,0.0,4.85,3.86,1.11,4.09,3.87,5.21,0.38,3.07,68.74999999999999
13,3421,Guglielmo Vicario,TOT,GK,7.0,5.14,0.0,0.0,4.35,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,3.97,0.0,4.38,0.0,0.0,5.56,5.21,0.0,5.42,0.0,3.81,3.71,0.73,3.93,3.34,5.93,3.11,5.53,74.85000000000001
14,1320,Julián Álvarez,MCI,FOR,8.6,0.0,0.0,3.71,3.96,0.0,0.0,3.29,0.0,0.0,3.51,0.0,3.38,0.0,0.0,0.0,3.52,0.0,0.0,3.0,0.0,0.0,0.0,0.16,3.02,0.0,3.17,3.13,0.0,4.11,3.36,0.6,3.5,3.86,3.4,2.39,3.84,58.91
15,1406,Pervis Estupiñán,BHA,DEF,8.1,5.35,0.0,0.0,2.75,0.0,0.0,0.0,5.92,0.0,0.0,0.0,5.31,0.0,0.0,4.04,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.12,1.92,3.69,0.0,2.71,0.0,5.26,3.52,0.44,3.85,3.26,2.76,1.75,3.97,61.74999999999999
16,655,Alphonse Areola,WHU,GK,6.6,0.0,3.99,0.0,0.0,3.87,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,4.36,4.29,0.0,0.0,0.0,5.08,0.0,0.0,0.0,2.79,3.59,3.97,0.0,4.52,0.0,4.48,4.27,1.1,3.59,3.66,5.18,0.38,3.17,66.50999999999999
17,959,João Pedro,BHA,FOR,7.7,3.13,0.0,0.0,3.9,0.0,0.0,0.0,4.09,0.0,0.0,0.0,4.16,0.0,0.0,3.67,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.15,3.0,3.38,0.0,3.28,0.0,3.72,3.78,0.56,3.74,3.61,3.27,2.24,3.83,57.7
18,884,Ivan Toney,BRE,FOR,8.7,0.0,0.0,3.87,4.56,0.0,0.0,4.45,0.0,0.0,3.3,0.0,0.0,0.0,4.62,4.85,0.0,0.0,0.0,3.56,0.0,0.0,4.58,0.0,4.83,4.75,0.0,3.96,0.0,5.54,9.96,0.0,4.33,5.05,4.49,0.16,4.5,81.35999999999999
19,1275,Darwin Núñez,LIV,FOR,9.4,0.0,3.5,0.0,6.6,0.0,0.0,5.02,0.0,0.0,0.0,6.78,0.0,0.0,0.0,5.17,0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.25,5.19,0.0,5.96,4.59,0.0,5.21,2.08,3.71,4.8,5.45,4.1,3.4,5.66,81.33
20,400,Kyle Walker,MCI,DEF,8.6,0.0,0.0,5.3,6.18,0.0,0.0,4.58,0.0,0.0,5.72,0.0,4.94,0.0,0.0,0.0,5.0,0.0,0.0,2.73,0.0,0.0,0.0,0.2,3.79,0.0,3.77,5.33,0.0,5.83,3.3,0.71,5.44,5.93,4.76,2.84,6.06,82.41000000000001
21,347,Alisson,LIV,GK,8.0,0.0,4.21,0.0,6.42,0.0,0.0,5.31,0.0,0.0,0.0,6.3,0.0,0.0,0.0,5.91,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.29,5.15,0.0,6.44,5.06,0.0,5.95,2.28,4.58,6.08,4.85,4.71,3.83,6.22,88.00999999999999
22,373,Ederson,MCI,GK,7.8,0.0,0.0,5.48,6.55,0.0,0.0,4.94,0.0,0.0,5.89,0.0,5.3,0.0,0.0,0.0,5.26,0.0,0.0,4.18,0.0,0.0,0.0,0.24,4.7,0.0,4.95,5.76,0.0,6.58,4.58,0.92,5.94,6.5,5.35,3.68,6.61,93.41000000000001
23,394,Kevin De Bruyne,MCI,MID,10.9,0.0,0.0,4.44,6.42,0.0,0.0,4.8,0.0,0.0,5.62,0.0,4.82,0.0,0.0,0.0,5.1,0.0,0.0,3.94,0.0,0.0,0.0,0.21,3.99,0.0,4.12,4.65,0.0,5.54,4.39,0.79,5.1,5.73,4.67,3.15,6.26,83.74000000000001
24,633,Diogo Jota,LIV,MID,9.1,0.0,3.91,0.0,5.28,0.0,0.0,3.69,0.0,0.0,0.0,4.91,0.0,0.0,0.0,3.78,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.17,3.93,0.0,4.32,3.38,0.0,3.98,1.62,2.89,3.72,4.17,3.26,2.64,4.31,62.93
25,598,Declan Rice,ARS,MID,8.1,0.0,3.51,0.0,0.0,5.38,0.0,4.63,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,4.61,0.0,4.42,0.0,0.0,2.28,0.0,2.64,4.38,0.0,3.29,0.0,2.99,4.26,0.79,3.02,4.32,3.89,0.83,4.78,63.980000000000004
26,46,Douglas Luiz,AVL,MID,8.0,5.15,0.0,0.0,0.0,4.65,0.0,3.95,0.0,0.0,0.0,0.0,5.15,0.0,0.0,4.22,0.0,0.0,0.0,4.06,0.0,0.0,0.0,3.44,5.2,0.0,2.78,4.67,0.0,3.0,4.68,1.3,4.15,3.46,3.46,0.45,4.15,67.92
27,1545,Matheus Cunha,WOL,FOR,7.2,0.0,4.36,0.0,4.49,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,5.23,0.0,3.72,0.0,0.0,0.0,4.8,0.0,0.0,1.13,0.0,3.59,4.16,0.0,4.77,0.0,4.19,3.69,2.29,5.04,2.96,4.35,1.46,3.44,67.62999999999998
28,230,Richarlison,TOT,FOR,8.0,5.65,0.0,0.0,5.22,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,3.74,0.0,4.27,0.0,0.0,5.39,4.26,0.0,5.31,0.0,3.96,3.52,0.76,3.96,3.62,5.31,3.26,4.72,72.7
29,1280,Erling Haaland,MCI,FOR,12.0,0.0,0.0,5.47,7.78,0.0,0.0,7.5,0.0,0.0,8.02,0.0,7.48,0.0,0.0,0.0,7.45,0.0,0.0,5.96,0.0,0.0,0.0,0.33,6.38,0.0,6.76,6.81,0.0,9.09,7.2,1.25,7.66,8.63,7.29,5.0,8.46,124.52000000000001
30,3406,Alfie Doughty,LUT,DEF,6.9,1.53,0.0,0.0,4.38,0.0,0.0,0.0,2.61,0.0,0.0,1.03,0.0,0.0,0.0,2.71,0.0,0.0,0.55,2.72,1.37,0.0,2.51,0.0,1.6,1.21,0.0,3.42,0.27,0.52,4.66,0.8,2.95,3.24,2.73,0.82,3.16,44.790000000000006
31,3383,Elijah Adebayo,LUT,FOR,6.9,2.94,0.0,0.0,3.82,0.0,0.0,0.0,3.33,0.0,0.0,2.8,0.0,0.0,0.0,3.06,0.0,0.0,0.64,2.98,1.61,0.0,2.54,0.0,3.02,2.6,0.0,3.61,0.32,2.51,6.34,0.88,3.21,3.6,3.18,0.93,3.6,57.52000000000001
32,810,Martin Ødegaard,ARS,MID,10.3,0.0,4.26,0.0,0.0,6.24,0.0,5.63,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,5.7,0.0,5.74,0.0,0.0,3.01,0.0,3.29,6.04,0.0,4.1,0.0,4.41,5.23,1.02,4.21,5.83,4.64,1.07,6.32,81.62
33,412,Bruno Fernandes,MUN,MID,10.7,0.0,7.42,0.0,0.0,4.09,0.0,0.0,5.29,0.0,0.0,0.0,5.77,0.0,0.0,0.0,3.13,0.0,0.0,6.1,0.0,0.0,1.32,0.0,4.53,0.0,4.26,4.42,0.0,4.59,4.7,0.62,6.03,4.39,4.13,4.35,3.97,79.10999999999999
34,872,David Raya,ARS,GK,7.3,0.0,4.64,0.0,0.0,5.35,0.0,5.47,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,3.05,0.0,4.32,6.12,0.0,4.9,0.0,5.25,5.49,1.02,4.66,5.65,4.92,1.07,5.69,78.49
35,1175,Kieran Trippier,NEW,DEF,9.1,7.72,0.0,0.0,5.58,0.0,0.0,6.38,0.0,0.0,0.0,0.0,2.77,0.0,0.0,7.06,0.0,0.0,0.0,3.94,0.0,0.0,1.07,0.0,7.07,0.0,6.66,4.9,0.0,4.5,4.31,0.53,7.65,6.05,5.02,3.74,4.57,89.51999999999998
36,3243,Thomas Kaminski,LUT,GK,6.3,3.0,0.0,0.0,4.77,0.0,0.0,0.0,3.66,0.0,0.0,2.72,0.0,0.0,0.0,3.58,0.0,0.0,0.76,3.82,1.88,0.0,3.1,0.0,3.16,2.95,0.0,4.19,0.38,2.69,7.15,1.04,4.08,4.24,3.69,1.1,4.04,66.0
37,710,Rúben Dias,MCI,DEF,9.7,0.0,0.0,5.64,5.99,0.0,0.0,4.45,0.0,0.0,5.51,0.0,4.58,0.0,0.0,0.0,4.83,0.0,0.0,2.67,0.0,0.0,0.0,0.2,3.86,0.0,3.78,5.33,0.0,5.87,3.54,0.76,5.58,6.02,4.98,3.06,6.08,82.72999999999999
38,20,Gabriel Dos Santos,ARS,DEF,9.3,0.0,3.36,0.0,0.0,5.86,0.0,5.79,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,6.13,0.0,5.48,0.0,0.0,2.67,0.0,2.2,6.13,0.0,3.25,0.0,4.02,5.06,0.86,2.99,5.22,3.72,0.9,5.82,73.72000000000003
39,236,Jordan Pickford,EVE,GK,7.0,3.93,0.0,0.0,3.15,0.0,0.0,0.0,0.0,4.63,0.0,0.0,3.9,0.0,0.0,4.67,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.17,4.19,0.0,3.55,5.01,0.0,3.63,4.72,2.69,4.14,4.66,5.28,0.55,3.37,66.13000000000001
40,741,James Trafford,BUR,GK,6.6,4.59,0.0,0.0,2.73,0.0,0.0,3.59,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,4.79,0.0,0.0,4.38,0.0,0.0,4.68,0.0,3.33,5.43,0.0,4.2,0.0,4.29,4.83,0.0,3.67,4.0,3.31,0.0,5.36,67.27000000000001
41,8,Emiliano Martínez,AVL,GK,7.1,5.37,0.0,0.0,0.0,4.56,0.0,4.2,0.0,0.0,0.0,0.0,5.6,0.0,0.0,4.79,0.0,0.0,0.0,4.37,0.0,0.0,0.0,3.32,5.72,0.0,3.25,4.94,0.0,3.64,5.13,1.29,4.45,4.14,3.92,0.45,4.67,73.81
42,1435,Alexander Isak,NEW,FOR,9.0,3.16,0.0,0.0,4.35,0.0,0.0,5.3,0.0,0.0,0.0,0.0,3.08,0.0,0.0,5.42,0.0,0.0,0.0,3.65,0.0,0.0,0.72,0.0,5.07,0.0,4.92,3.81,0.0,4.95,3.79,0.37,5.63,4.15,4.62,2.6,3.78,69.36999999999999
43,2405,Axel Disasi,CHE,DEF,8.4,0.0,5.53,0.0,0.0,0.0,4.33,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,2.49,0.0,0.0,0.87,0.0,3.76,0.0,2.23,3.05,0.0,2.8,1.17,0.47,1.31,2.43,1.89,1.36,1.86,40.27
44,48,Ezri Konsa,AVL,DEF,7.9,5.68,0.0,0.0,0.0,4.57,0.0,3.95,0.0,0.0,0.0,0.0,5.75,0.0,0.0,4.77,0.0,0.0,0.0,3.37,0.0,0.0,0.0,3.27,5.75,0.0,1.5,4.84,0.0,1.96,4.84,1.25,3.85,2.64,2.51,0.43,4.34,65.27
45,224,Anthony Gordon,NEW,MID,7.8,5.89,0.0,0.0,4.26,0.0,0.0,5.25,0.0,0.0,0.0,0.0,3.1,0.0,0.0,4.72,0.0,0.0,0.0,3.54,0.0,0.0,0.71,0.0,4.86,0.0,4.82,3.67,0.0,4.46,3.5,0.35,4.91,3.71,4.14,2.42,3.4,67.71000000000001
46,417,Marcus Rashford,MUN,MID,10.9,0.0,5.63,0.0,0.0,3.71,0.0,0.0,4.46,0.0,0.0,0.0,5.21,0.0,0.0,0.0,2.93,0.0,0.0,5.24,0.0,0.0,1.16,0.0,3.95,0.0,3.89,4.3,0.0,4.3,4.62,0.56,5.33,3.9,4.0,3.95,3.85,70.98999999999998
47,505,James Ward-Prowse,WHU,MID,8.4,0.0,3.66,0.0,0.0,2.98,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,3.71,3.57,0.0,0.0,0.0,4.41,0.0,0.0,0.0,2.09,2.94,3.36,0.0,3.53,0.0,3.64,3.31,0.82,3.05,3.02,4.02,0.29,2.48,54.230000000000004
48,392,Bernardo Silva,MCI,MID,8.3,0.0,0.0,3.45,3.93,0.0,0.0,2.85,0.0,0.0,3.43,0.0,2.82,0.0,0.0,0.0,2.9,0.0,0.0,2.32,0.0,0.0,0.0,0.12,2.34,0.0,2.49,2.99,0.0,3.34,2.66,0.5,3.29,3.64,2.95,2.0,4.25,52.27
49,351,Mohamed Salah,LIV,MID,11.5,0.0,0.0,0.0,2.16,0.0,0.0,4.88,0.0,0.0,0.0,6.64,0.0,0.0,0.0,6.85,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.33,6.88,0.0,8.03,6.1,0.0,6.97,2.82,5.09,6.52,7.45,5.59,4.62,7.75,93.81
50,3381,Malo Gusto,CHE,DEF,6.8,0.0,4.63,0.0,0.0,0.0,4.57,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,2.87,0.0,0.0,1.07,0.0,4.21,0.0,2.45,2.95,0.0,1.51,0.8,0.32,0.87,1.12,1.06,0.92,1.15,35.31
51,1359,Levi Colwill,CHE,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.43,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,3.07,0.0,0.0,1.28,0.0,4.52,0.0,3.39,4.2,0.0,3.77,2.43,0.97,2.75,4.16,3.34,2.8,3.78,44.849999999999994
52,172,Ross Barkley,LUT,MID,7.2,3.15,0.0,0.0,4.39,0.0,0.0,0.0,3.57,0.0,0.0,2.99,0.0,0.0,0.0,3.07,0.0,0.0,0.66,3.04,1.6,0.0,2.53,0.0,2.73,2.67,0.0,3.27,0.29,2.18,5.43,0.76,2.8,3.15,3.06,0.8,3.05,55.18999999999999
53,452,Martin Dúbravka,NEW,GK,6.3,5.51,0.0,0.0,4.51,0.0,0.0,4.9,0.0,0.0,0.0,0.0,3.53,0.0,0.0,5.52,0.0,0.0,0.0,3.92,0.0,0.0,0.9,0.0,4.89,0.0,4.21,2.9,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71
54,1202,Dejan Kulusevski,TOT,MID,8.1,3.82,0.0,0.0,3.65,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,3.02,0.0,3.1,0.0,0.0,3.91,3.37,0.0,3.55,0.0,2.98,2.68,0.58,2.97,2.86,3.65,2.49,3.36,53.3
55,3199,Đorđe Petrović,CHE,GK,6.3,0.0,5.39,0.0,0.0,0.0,3.81,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.45,0.0,0.0,0.2,0.0,0.58,0.0,0.51,0.66,0.0,0.48,0.43,0.17,0.44,0.52,0.51,0.45,0.53,17.24
56,1197,Luis Díaz,LIV,MID,9.6,0.0,3.09,0.0,4.11,0.0,0.0,3.24,0.0,0.0,0.0,4.15,0.0,0.0,0.0,3.21,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.16,3.25,0.0,3.7,3.04,0.0,3.29,1.4,2.5,3.2,3.54,2.85,2.28,3.65,53.39
57,624,Pedro Neto,WOL,MID,7.6,0.0,2.69,0.0,2.62,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,2.28,0.0,1.83,0.0,0.0,0.0,2.0,0.0,0.0,0.49,0.0,1.74,1.92,0.0,2.18,0.0,1.97,1.76,1.04,2.32,1.51,2.03,0.66,1.67,32.47
58,337,Trent Alexander-Arnold,LIV,DEF,10.0,0.0,2.81,0.0,7.74,0.0,0.0,5.54,0.0,0.0,0.0,7.54,0.0,0.0,0.0,6.41,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.31,5.0,0.0,7.63,5.07,0.0,6.61,2.45,4.82,6.5,4.72,3.92,4.09,7.16,91.81000000000002
59,2095,Zeki Amdouni,BUR,FOR,7.1,3.99,0.0,0.0,2.72,0.0,0.0,3.14,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,4.11,0.0,0.0,3.11,0.0,0.0,3.68,0.0,2.94,3.88,0.0,3.08,0.0,3.49,3.25,0.0,2.93,3.49,3.02,0.0,3.97,53.760000000000005
60,1910,Micky van de Ven,TOT,DEF,7.9,4.58,0.0,0.0,3.31,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,2.29,0.0,3.66,0.0,0.0,5.28,4.48,0.0,4.98,0.0,2.37,2.03,0.47,2.4,1.17,5.57,2.01,5.11,59.92
61,182,Eberechi Eze,CRY,MID,8.2,1.61,0.0,0.0,0.0,0.0,4.28,0.0,0.0,4.72,0.0,0.0,5.27,0.0,0.0,4.55,0.0,0.0,0.0,5.44,0.0,0.0,0.9,0.0,4.61,4.8,0.0,3.51,0.0,3.95,5.26,0.46,4.57,4.77,4.69,3.2,4.51,71.10000000000001
62,396,Gabriel Jesus,ARS,FOR,10.0,0.0,4.32,0.0,0.0,4.44,0.0,4.16,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,4.62,0.0,4.74,0.0,0.0,2.83,0.0,2.98,5.38,0.0,3.77,0.0,4.38,4.13,0.91,4.0,5.1,3.85,0.95,4.85,69.88
63,3377,Jordan Beyer,BUR,DEF,6.6,1.5,0.0,0.0,0.57,0.0,0.0,2.27,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.12,0.0,0.0,3.51,0.0,0.0,3.89,0.0,1.5,4.8,0.0,2.76,0.0,2.74,3.97,0.0,1.8,2.86,1.11,0.0,4.7,45.1
64,1405,Iyenoma Udogie,TOT,DEF,7.7,4.19,0.0,0.0,3.59,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,2.93,0.0,3.5,0.0,0.0,5.37,3.99,0.0,4.9,0.0,2.5,2.26,0.53,2.92,1.95,5.36,2.26,4.77,60.84
65,1638,Joško Gvardiol,MCI,DEF,9.3,0.0,0.0,4.25,4.93,0.0,0.0,3.4,0.0,0.0,4.23,0.0,3.78,0.0,0.0,0.0,3.71,0.0,0.0,2.5,0.0,0.0,0.0,0.16,2.93,0.0,3.25,4.03,0.0,4.65,2.89,0.56,4.18,4.67,3.65,2.25,5.0,65.02000000000001
66,377,Oleksandr Zinchenko,ARS,DEF,8.8,0.0,3.9,0.0,0.0,5.91,0.0,4.56,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,4.96,0.0,4.24,0.0,0.0,1.98,0.0,1.94,4.38,0.0,2.44,0.0,2.2,2.71,0.48,1.85,2.85,2.1,0.51,3.19,53.900000000000006
67,138,Timo Werner,TOT,FOR,8.2,3.62,0.0,0.0,2.79,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,1.53,0.0,1.72,0.0,0.0,2.21,1.78,0.0,2.0,0.0,1.53,1.4,0.3,1.53,1.43,2.0,1.26,1.8,30.630000000000003
68,1215,Alejandro Garnacho,MUN,MID,7.5,0.0,5.29,0.0,0.0,3.48,0.0,0.0,4.14,0.0,0.0,0.0,4.99,0.0,0.0,0.0,2.81,0.0,0.0,4.91,0.0,0.0,1.04,0.0,3.75,0.0,3.66,3.94,0.0,3.96,4.24,0.52,4.88,3.59,3.67,3.61,3.54,66.02000000000001
69,3,Bernd Leno,FUL,GK,6.8,4.97,0.0,0.0,4.59,0.0,0.0,4.16,0.0,0.0,0.0,0.0,4.26,0.0,0.0,4.45,0.0,0.0,0.0,4.89,0.0,4.16,0.0,0.0,5.27,4.74,0.0,4.13,0.0,4.76,1.64,0.0,4.92,4.27,3.71,2.09,4.98,71.99000000000001
70,387,Nathan Aké,MCI,DEF,8.9,0.0,0.0,4.31,4.91,0.0,0.0,3.53,0.0,0.0,4.5,0.0,3.7,0.0,0.0,0.0,3.94,0.0,0.0,2.56,0.0,0.0,0.0,0.16,3.18,0.0,3.25,4.32,0.0,4.82,3.01,0.59,4.53,5.02,3.91,2.38,5.35,67.97
71,154,Emerson Palmieri,WHU,DEF,7.1,0.0,2.74,0.0,0.0,2.68,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.46,3.12,0.0,0.0,0.0,4.59,0.0,0.0,0.0,2.16,2.09,2.71,0.0,3.32,0.0,3.33,3.14,0.82,2.35,2.33,4.46,0.29,1.03,47.95
72,93,Ben White,ARS,DEF,9.2,0.0,3.18,0.0,0.0,5.41,0.0,4.93,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,5.06,0.0,4.52,0.0,0.0,2.22,0.0,1.88,4.64,0.0,2.49,0.0,3.13,3.61,0.62,2.38,3.74,2.68,0.66,4.14,58.739999999999995
73,1011,José Sá,WOL,GK,6.9,0.0,3.84,0.0,4.23,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,5.48,0.0,3.77,0.0,0.0,0.0,4.61,0.0,0.0,1.09,0.0,3.96,4.7,0.0,4.64,0.0,4.51,3.89,2.21,5.18,3.3,4.76,1.41,3.33,68.53
74,3231,Moussa Diaby,AVL,MID,8.1,2.37,0.0,0.0,0.0,2.45,0.0,2.2,0.0,0.0,0.0,0.0,2.81,0.0,0.0,2.27,0.0,0.0,0.0,2.61,0.0,0.0,0.0,1.48,2.7,0.0,1.58,2.49,0.0,1.78,2.58,0.54,2.32,1.91,2.09,0.19,1.93,36.29999999999999
75,399,Raheem Sterling,CHE,MID,8.7,0.0,3.45,0.0,0.0,0.0,2.88,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,3.0,0.0,0.0,1.43,0.0,3.38,0.0,3.13,3.19,0.0,3.27,2.68,1.08,2.59,3.25,2.95,3.08,3.31,47.61
76,525,Son Heung-min,TOT,MID,9.7,0.0,0.0,0.0,2.35,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,5.15,0.0,5.85,0.0,0.0,7.58,6.0,0.0,7.35,0.0,5.3,4.81,1.03,5.44,4.89,7.37,4.39,6.43,87.31
77,3366,Lyle Foster,BUR,FOR,6.6,3.57,0.0,0.0,2.5,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,3.67,0.0,0.0,2.93,0.0,0.0,3.33,0.0,2.71,3.53,0.0,2.8,0.0,3.2,2.95,0.0,2.68,3.14,2.75,0.0,3.51,48.81
